rank,word,count
16030,currwnt,1
16031,gping,1
16032,traet,1
16033,thpigh,1
16034,inconvienenc,1
16035,wait/subpar,1
16036,suac,1
16037,fusion/southern,1
16038,hallway-lik,1
16039,port/sherri,1
16040,interesting/altern,1
16041,302,1
16042,loudest,1
16043,kung-pow,1
16044,famiy,1
16045,.in,1
16046,1-2-3-4,1
16047,do..it,1
16048,cheese..whatsoev,1
16049,.anyway,1
16050,digesting..even,1
16051,bouder,1
16052,wasp,1
16053,unadventur,1
16054,p.,1
16055,thai/laotian,1
16056,outstanding-,1
16057,meagr,1
16058,sorryy,1
16059,710,1
16060,ishida,1
16061,cashier..,1
16062,leaving..gav,1
16063,pre-requisit,1
16064,none-the-less,1
16065,untreat,1
16066,cudi,1
16067,this..it,1
16068,homebodi,1
16069,after-market,1
16070,deseed,1
16071,chinese/hawaiian,1
16072,swig,1
16073,figurin,1
16074,borscht,1
16075,pizazz,1
16076,esco-bar,1
16077,cup..,1
16078,hoist,1
16079,uninhabit,1
16080,maggot,1
16081,buyout,1
16082,j/k,1
16083,sadest,1
16084,courteous..,1
16085,epicuri,1
16086,fees-th,1
16087,un-spectacular,1
16088,gringa,1
16089,lemons-,1
16090,artist-,1
16091,24k,1
16092,frds,1
16093,salty-as-hel,1
16094,gaston,1
16095,breakfast/lunch/dinn,1
16096,churo,1
16097,v-neck,1
16098,capastromi,1
16099,smal,1
16100,-american,1
16101,surmis,1
16102,1000+,1
16103,smack-dab,1
16104,americana,1
16105,mayberri,1
16106,bea,1
16107,staff.iv,1
16108,here.mayb,1
16109,under-r,1
16110,oilier,1
16111,dumplings.ther,1
16112,villiag,1
16113,7:35pm,1
16114,nooooooooooo,1
16115,retard,1
16116,giv,1
16117,anych,1
16118,build-your-own,1
16119,-outstand,1
16120,..ok,1
16121,spole,1
16122,take-out/din,1
16123,twit,1
16124,bling,1
16125,eateries-,1
16126,short-,1
16127,yummmmmmmmmmi,1
16128,0-star,1
16129,into/get,1
16130,delivery/pickup,1
16131,campechano,1
16132,mucus,1
16133,guc,1
16134,causa,1
16135,batanga,1
16136,nonveg,1
16137,procur,1
16138,err,1
16139,13.5,1
16140,lankan/,1
16141,halwa,1
16142,tinfoil,1
16143,non-fanc,1
16144,tupperwar,1
16145,toppl,1
16146,tetris-styl,1
16147,post-night,1
16148,k-town,1
16149,meatarian,1
16150,tital,1
16151,lest,1
16152,portion-wis,1
16153,4.99-6.99,1
16154,osrt,1
16155,//www.bbb.org/southern-nevada/business-reviews/apartments/rebel-place-apartments-in-las-vegas-nv-82004,1
16156,dduk-guk,1
16157,chosunok,1
16158,jjolmyun,1
16159,woth,1
16160,ja-jang-myun,1
16161,shawna,1
16162,retun,1
16163,carburetor,1
16164,chutneys/curri,1
16165,*white,1
16166,mutton/chicken,1
16167,guac/salsa,1
16168,santand,1
16169,15.25,1
16170,14.13,1
16171,re-sign,1
16172,reflector,1
16173,pay-once-eat-twic,1
16174,30/person,1
16175,bibimap,1
16176,strip-mal,1
16177,shepperd,1
16178,weekendbfor,1
16179,woven,1
16180,vareiti,1
16181,muttar,1
16182,get..,1
16183,paneer..,1
16184,meh..,1
16185,gribich,1
16186,homeli,1
16187,230pm,1
16188,life-alt,1
16189,contextu,1
16190,kairali,1
16191,front..and,1
16192,mandarian,1
16193,mall..,1
16194,hmmmmm,1
16195,ozz,1
16196,puri,1
16197,oil/fat,1
16198,in-stat,1
16199,brethren,1
16200,ergo,1
16201,saugga,1
16202,keel,1
16203,special..,1
16204,amaro,1
16205,thrower,1
16206,whittl,1
16207,dece,1
16208,phill,1
16209,yummyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyi,1
16210,stomach-curdl,1
16211,reservations..,1
16212,thiscomplex,1
16213,utilities/amen,1
16214,unrid,1
16215,time.i,1
16216,hypertens,1
16217,spillag,1
16218,cheri,1
16219,salt-sugar,1
16220,services/warranti,1
16221,lvp,1
16222,chillax,1
16223,climact,1
16224,badguy,1
16225,goddamn,1
16226,burbanit,1
16227,*not*,1
16228,10/12/14,1
16229,is/wa,1
16230,10/14/14,1
16231,pre-renov,1
16232,post-renov,1
16233,ofc,1
16234,elastic/bounci,1
16235,saloon,1
16236,bar/cash,1
16237,dated..,1
16238,egg-foo,1
16239,9in,1
16240,12in,1
16241,20in,1
16242,margerita,1
16243,7:15,1
16244,kum,1
16245,renuk,1
16246,double-lay,1
16247,*friendly*,1
16248,make-ov,1
16249,coctel,1
16250,noqui,1
16251,yummilici,1
16252,delivery/takeout,1
16253,neghborhood,1
16254,brainless,1
16255,udon-lik,1
16256,layer-thick,1
16257,geni,1
16258,12.41,1
16259,thunderstorm,1
16260,ok..so,1
16261,pds,1
16262,pd,1
16263,jigsaw,1
16264,dismantl,1
16265,crustacean.ther,1
16266,un-intensifi,1
16267,guess.just,1
16268,manus,1
16269,2:45pm,1
16270,frono,1
16271,cultura,1
16272,asian/non,1
16273,sangria/mojito,1
16274,most-def,1
16275,lucill,1
16276,chatty/friend,1
16277,wilson/keel,1
16278,phokim,1
16279,dimari,1
16280,uphil,1
16281,deploy,1
16282,aok,1
16283,oft-chang,1
16284,mishmash,1
16285,folki,1
16286,buttermilki,1
16287,fresh-to-ord,1
16288,humung,1
16289,brini,1
16290,delisci,1
16291,quailti,1
16292,lemon-grass,1
16293,order.most,1
16294,chinese.it,1
16295,on.th,1
16296,that.i,1
16297,maaaan,1
16298,=|,1
16299,cheng,1
16300,80k,1
16301,warrani,1
16302,2200,1
16303,standpoint,1
16304,chauffer,1
16305,diiiirti,1
16306,burlington,1
16307,elyria,1
16308,dented/damag,1
16309,ortega,1
16310,starless,1
16311,re-break,1
16312,wu,1
16313,suggestions-they,1
16314,side-by-sid,1
16315,surprise-,1
16316,jamuna,1
16317,donut-lik,1
16318,ice-,1
16319,effeci,1
16320,tasty.th,1
16321,passmor,1
16322,period..,1
16323,cuon,1
16324,casual..mayb,1
16325,subgum,1
16326,.yet,1
16327,..then,1
16328,..cant,1
16329,expensive..,1
16330,7ish,1
16331,nip,1
16332,awesommmee,1
16333,tofurkey,1
16334,loooonnnnggggg,1
16335,40minut,1
16336,warden,1
16337,panko-lik,1
16338,parenthesi,1
16339,702-530-5634,1
16340,bludgeon,1
16341,wiff,1
16342,bold-fac,1
16343,twenty-f,1
16344,zoom,1
16345,a++++,1
16346,tamil/indian,1
16347,pricer,1
16348,kop,1
16349,intrins,1
16350,shimmi,1
16351,high-school,1
16352,christi,1
16353,fixer-upp,1
16354,piaza,1
16355,had'nt,1
16356,sfo,1
16357,3-hour,1
16358,goji,1
16359,scientif,1
16360,32/person,1
16361,christa,1
16362,beyound,1
16363,recamend,1
16364,friendly/attent,1
16365,infrequ,1
16366,cievch,1
16367,breaki,1
16368,chulp,1
16369,hammock,1
16370,pre-compos,1
16371,cevivh,1
16372,poblano,1
16373,chink,1
16374,cultiv,1
16375,tequilas/rum,1
16376,event/parti,1
16377,kerala,1
16378,unoccupi,1
16379,veda,1
16380,avial,1
16381,udupi,1
16382,7-7:30pm,1
16383,8/,1
16384,5/,1
16385,snack/light,1
16386,0830,1
16387,0945,1
16388,-pool,1
16389,gna,1
16390,-not,1
16391,piggyback,1
16392,-bullshit,1
16393,-shuttl,1
16394,-alway,1
16395,-comput,1
16396,prototyp,1
16397,evening.no,1
16398,9-11am,1
16399,9:30-11:30,1
16400,cut-off,1
16401,triniti,1
16402,bullsh*t,1
16403,8.25+,1
16404,changed-up,1
16405,casual/a,1
16406,delicious-good,1
16407,grits-veri,1
16408,trendy/new,1
16409,meh-okay,1
16410,vw,1
16411,non-shrimp,1
16412,515p,1
16413,leach,1
16414,riiiiiight,1
16415,bissshh,1
16416,servpro,1
16417,napoli,1
16418,hand-thrown,1
16419,b-,1
16420,freshetta,1
16421,cpk,1
16422,uw,1
16423,trendier,1
16424,effin,1
16425,doffer,1
16426,car-less,1
16427,aminut,1
16428,phonecal,1
16429,pollut,1
16430,hamhock,1
16431,satisfactiom,1
16432,snacks-,1
16433,plates-,1
16434,briney,1
16435,f^,1
16436,experience.th,1
16437,bait-and-switch,1
16438,skyharbor,1
16439,1970s,1
16440,..ridicul,1
16441,25min,1
16442,flat-iron,1
16443,blue-moon,1
16444,frostbit,1
16445,fried/steam,1
16446,getup,1
16447,unbias,1
16448,diver,1
16449,pj,1
16450,duchess,1
16451,*meh*,1
16452,face-,1
16453,kernel,1
16454,home-i,1
16455,lull,1
16456,doorstep,1
16457,bajillion,1
16458,sone,1
16459,maywood,1
16460,12.99/pp,1
16461,rajat,1
16462,ez,1
16463,american-asian,1
16464,*yums*,1
16465,scumbag,1
16466,6:00am,1
16467,6:00am-10:00am,1
16468,12:00am,1
16469,up-kept,1
16470,caserol,1
16471,-serious,1
16472,inconvinc,1
16473,cars/windows/,1
16474,p.f,1
16475,tut,1
16476,the..bobbi,1
16477,this..bobbi,1
16478,.guess,1
16479,duh..,1
16480,t.j,1
16481,guy-,1
16482,paperwork-,1
16483,badger,1
16484,scour,1
16485,2014-,1
16486,204/365,1
16487,grittier,1
16488,fd,1
16489,misstep,1
16490,judici,1
16491,higher-qu,1
16492,mazda6,1
16493,loveabl,1
16494,meat-,1
16495,paste..,1
16496,headboard,1
16497,12v,1
16498,diagram,1
16499,sitatuion,1
16500,servers/wait,1
16501,cardanal,1
16502,new-to-m,1
16503,pisco,1
16504,-start,1
16505,-next,1
16506,hunni,1
16507,seschwan,1
16508,service-i,1
16509,.anoth,1
16510,meal-go,1
16511,.dont,1
16512,dk,1
16513,yiu,1
16514,kal-gook-soo,1
16515,ibm,1
16516,in-chon,1
16517,lifelin,1
16518,2,000+,1
16519,flamin,1
16520,tireless,1
16521,nourish,1
16522,one-day,1
16523,greenhous,1
16524,chrysanthemum,1
16525,order/stock,1
16526,vacuum-s,1
16527,harrow,1
16528,o.o,1
16529,nth,1
16530,behaviourssssssss,1
16531,beadboard,1
16532,serena,1
16533,gun/,1
16534,wed.,1
16535,potaot,1
16536,.keep,1
16537,downpay,1
16538,microvan,1
16539,truecar.com,1
16540,retel,1
16541,re-provid,1
16542,pre-approv,1
16543,bank/financer/lend,1
16544,credenc,1
16545,cup..th,1
16546,must-avoid,1
16547,thanksgiving..in,1
16548,soft/soggi,1
16549,stuffing..wa,1
16550,leech,1
16551,5-cours,1
16552,.did,1
16553,amadhi,1
16554,clean/sanitari,1
16555,consomm,1
16556,decision-mak,1
16557,obvioulsi,1
16558,qnd,1
16559,welcoming/nic,1
16560,kotu,1
16561,tasteless..mor,1
16562,daal..,1
16563,masalaa,1
16564,sambhar..n,1
16565,soft..,1
16566,cdn,1
16567,propert,1
16568,eyesor,1
16569,catalog,1
16570,7.49,1
16571,capistromi,1
16572,citrus-i,1
16573,aaaannd,1
16574,amt,1
16575,dant,1
16576,kairakudi,1
16577,non-breakfast,1
16578,extran,1
16579,ripped-off,1
16580,deleo,1
16581,cx-5-tour,1
16582,cardamom,1
16583,queasi,1
16584,ncal,1
16585,flavpr,1
16586,i.,1
16587,tortois,1
16588,atomospher,1
16589,apple/fruit,1
16590,gulab,1
16591,perfunctori,1
16592,honkey,1
16593,ko,1
16594,eee,1
16595,constern,1
16596,sinotophi,1
16597,over-stuf,1
16598,bokumbap,1
16599,statesmen,1
16600,neng,1
16601,copacet,1
16602,oppa,1
16603,kudurap,1
16604,restup,1
16605,whitey,1
16606,co-e,1
16607,roadkil,1
16608,lath,1
16609,bedfram,1
16610,delta,1
16611,fall-apart,1
16612,carplay,1
16613,southern-styl,1
16614,grubbi,1
16615,szchewaun,1
16616,delicious-,1
16617,cocunut,1
16618,channai,1
16619,tryyyy,1
16620,546,1
16621,645,1
16622,rasmali,1
16623,mendoza,1
16624,pecancello,1
16625,aperitif,1
16626,egglant,1
16627,steeles/yong,1
16628,mysali,1
16629,stow,1
16630,12-15,1
16631,armospher,1
16632,silverware/cutleri,1
16633,cozy-lot,1
16634,ottoman/seat,1
16635,chongq,1
16636,traffic/loud,1
16637,combo-,1
16638,soon-to-com,1
16639,nontradit,1
16640,tap..,1
16641,authet,1
16642,patio/courtyard,1
16643,maintenance/servic,1
16644,concav,1
16645,secreci,1
16646,deviat,1
16647,chicken-lik,1
16648,top-qual,1
16649,cne,1
16650,and.cold,1
16651,average-qu,1
16652,one-dimension,1
16653,6.45,1
16654,american/chines,1
16655,baby-less,1
16656,d9,1
16657,slit,1
16658,ipd,1
16659,mantous,1
16660,..wing,1
16661,swoll,1
16662,charfa,1
16663,southlak,1
16664,cobalt,1
16665,perlou-,1
16666,flavors-,1
16667,own-,1
16668,subt,1
16669,chicken-,1
16670,sweet/spici,1
16671,greens-,1
16672,pie-,1
16673,review-,1
16674,sumptuous,1
16675,semifreddo-,1
16676,much-,1
16677,fibrous,1
16678,itd,1
16679,kingyo,1
16680,izakaya,1
16681,ngau,1
16682,woodwork,1
16683,sunken,1
16684,siraracha,1
16685,effcient,1
16686,adventurist,1
16687,emb,1
16688,parma/brooklyn,1
16689,bad-i,1
16690,tsp,1
16691,litttl,1
16692,concer,1
16693,most-not,1
16694,take-off,1
16695,kadhai,1
16696,fabbrica,1
16697,auberg,1
16698,pommier,1
16699,small-busi,1
16700,therein,1
16701,non-lunch,1
16702,one-year,1
16703,541,1
16704,4-bed,1
16705,4-bath,1
16706,furnash,1
16707,tole,1
16708,beggar,1
16709,employee/custom,1
16710,75k,1
16711,shocks/strut,1
16712,non-airport,1
16713,pad/rotor,1
16714,8:10,1
16715,8:31,1
16716,38-40,1
16717,lengthwis,1
16718,lamb/,1
16719,célebr,1
16720,cumpleaño,1
16721,pasado,1
16722,sábado,1
16723,encanto,1
16724,atencion,1
16725,increíbl,1
16726,preferencia,1
16727,pato,1
16728,principal,1
16729,kaka,1
16730,ellesmer,1
16731,worrisom,1
16732,**edit,1
16733,retardo..thi,1
16734,promise..you,1
16735,throw-up,1
16736,.none,1
16737,dreamt,1
16738,weer,1
16739,wuther,1
16740,mgrs,1
16741,minium,1
16742,knowledge/notic,1
16743,throttl,1
16744,5:15,1
16745,livabl,1
16746,.show,1
16747,yeeeeeaaar,1
16748,new/trendi,1
16749,logist,1
16750,ruff,1
16751,cobbled-togeth,1
16752,rice/noodle/breakfast,1
16753,berating*,1
16754,sherlock,1
16755,gutless,1
16756,follow-through,1
16757,menial,1
16758,blemish,1
16759,yesssss,1
16760,noooooooooooo,1
16761,reincarn,1
16762,ammmmaazinngg,1
16763,wiggi,1
16764,froday,1
16765,t.j.,1
16766,9:40,1
16767,goodnight,1
16768,aggreg,1
16769,61,1
16770,hoisan,1
16771,ma-po,1
16772,unbalanc,1
16773,vivaldi,1
16774,soundtrack,1
16775,falsehood,1
16776,screaming/knock,1
16777,llc,1
16778,high-artistri,1
16779,godin,1
16780,pecan-cello,1
16781,pricepoint,1
16782,46.00,1
16783,xi,1
16784,dinnah,1
16785,15.49ish,1
16786,yaasss,1
16787,beeper,1
16788,burrow,1
16789,game-chang,1
16790,breast/whit,1
16791,thigh/dark,1
16792,40.00,1
16793,hairnet,1
16794,bandana,1
16795,practice,1
16796,dry/tough/stal,1
16797,money.thank,1
16798,professional/friend,1
16799,8:15pm,1
16800,/person,1
16801,green-tea,1
16802,8.5/10,1
16803,12/10,1
16804,carber,1
16805,experience/problem,1
16806,mida,1
16807,exasper,1
16808,orgin,1
16809,-potato,1
16810,-pea,1
16811,cottag,1
16812,dal,1
16813,makhni,1
16814,-home-styl,1
16815,kathirikkai,1
16816,kulambu,1
16817,mango-i,1
16818,smart-ass,1
16819,requestor,1
16820,imbed,1
16821,2.5-,1
16822,1h,1
16823,broadest,1
16824,before*,1
16825,easy-go,1
16826,years-ish,1
16827,magoo,1
16828,microwaved-soft,1
16829,over-flow,1
16830,name.th,1
16831,boombb,1
16832,**overal,1
16833,10:10pm,1
16834,come'on,1
16835,off-campus,1
16836,531,1
16837,papter,1
16838,study/,1
16839,damages/,1
16840,pan-am,1
16841,7:20,1
16842,mantou,1
16843,piecem,1
16844,sha-cha,1
16845,gao-li,1
16846,cai,1
16847,two-hour,1
16848,punjabi,1
16849,sevic,1
16850,zingi,1
16851,veg-biryani,1
16852,notsk,1
16853,ambiance/environ,1
16854,meals.i,1
16855,poori,1
16856,really..,1
16857,pot..,1
16858,.3,1
16859,930pm,1
16860,houzz,1
16861,in-town,1
16862,unyield,1
16863,2-4-1,1
16864,stick-your-hand-up-in-the-air,1
16865,geeki,1
16866,last-minut,1
16867,top-review,1
16868,11-15,1
16869,falooda-,1
16870,good.they,1
16871,hugggg,1
16872,5-stars..becuas,1
16873,inch..,1
16874,bigdaddi,1
16875,u..,1
16876,1.half,1
16877,jaw-drop,1
16878,abbrevi,1
16879,smock,1
16880,hot-pot,1
16881,70..,1
16882,not-too-tart-not-too-sweet,1
16883,supposs,1
16884,keyword,1
16885,dicey,1
16886,9-month-old,1
16887,kind-of,1
16888,bedspac,1
16889,noturkey,1
16890,5.00/bottl,1
16891,10-year,1
16892,deeeeelish,1
16893,yeager,1
16894,redbul,1
16895,staples*,1
16896,fuhgeddaboudit,1
16897,bad.veri,1
16898,butter-i,1
16899,crustless,1
16900,breakfast/lunch/afternoon,1
16901,coffee/tea/soy,1
16902,troika,1
16903,seaboard,1
16904,confluenc,1
16905,ster,1
16906,undu,1
16907,labori,1
16908,lumbersexu,1
16909,well-gril,1
16910,uniron,1
16911,derelict,1
16912,poorhous,1
16913,tapestri,1
16914,cut-ey,1
16915,resturant,1
16916,uttappam,1
16917,moth,1
16918,ingriedi,1
16919,discombobul,1
16920,texti,1
16921,phone/comput,1
16922,corey,1
16923,nd,1
16924,vie,1
16925,t/condo,1
16926,english/chines,1
16927,meats/balls/veggi,1
16928,unenthus,1
16929,-0.5,1
16930,unexpected..haha,1
16931,huge.th,1
16932,smthg,1
16933,missing..overal,1
16934,meats/seafood,1
16935,chowhound,1
16936,worthington,1
16937,speci,1
16938,chik-fi-let,1
16939,listenin,1
16940,9yr,1
16941,jeopardi,1
16942,simon,1
16943,tomato-bas,1
16944,child-siz,1
16945,blandest,1
16946,miniscul,1
16947,13.50,1
16948,azz,1
16949,aaaand,1
16950,also-frustr,1
16951,counter/employe,1
16952,chettinadu,1
16953,non-fatti,1
16954,ok..i,1
16955,hard/soft,1
16956,pork/chiv,1
16957,chili/black/vinegar/soy,1
16958,chewy/al-dent,1
16959,wok-fri,1
16960,hypnot,1
16961,cafe-styl,1
16962,siegel,1
16963,prong,1
16964,robina,1
16965,little/no,1
16966,fillings/top,1
16967,foodservic,1
16968,avow,1
16969,fa,1
16970,options.i,1
16971,sawdust,1
16972,johnathan,1
16973,salesmanship,1
16974,sit..,1
16975,repairmen,1
16976,expatri,1
16977,geri,1
16978,cookoo,1
16979,14pcs,1
16980,merki,1
16981,500pm,1
16982,water-down,1
16983,vermicilli,1
16984,semi-moist,1
16985,3or,1
16986,solver,1
16987,day..but,1
16988,rydi,1
16989,sorghum,1
16990,detector,1
16991,kinks..,1
16992,19a,1
16993,limbeck,1
16994,soupbas,1
16995,stoppabl,1
16996,satisifc,1
16997,kooki,1
16998,textbook,1
16999,duke-texa,1
17000,shrimp/calamari,1
17001,keychain,1
17002,whittington,1
17003,kincad,1
17004,winshield,1
17005,lower-pr,1
17006,24-36,1
17007,repris,1
17008,barkley,1
17009,lanka,1
17010,1:15pm,1
17011,upper-middl,1
17012,fastfood,1
17013,carrots/pepp,1
17014,westlak,1
17015,chaozhou,1
17016,fishbal,1
17017,enokitak,1
17018,out/tir,1
17019,creek/carefre,1
17020,needs-,1
17021,3.99-,1
17022,hour-,1
17023,back-too,1
17024,gneeral,1
17025,600-640,1
17026,1,800,1
17027,gonzalez,1
17028,pakoda,1
17029,hurdl,1
17030,jammi,1
17031,grizzli,1
17032,allllright,1
17033,-just,1
17034,kei,1
17035,hi-tea,1
17036,3:15pm,1
17037,pleaseee,1
17038,bunnies-,1
17039,leettss,1
17040,-portion,1
17041,fat..,1
17042,alright..big,1
17043,7/8,1
17044,-tabl,1
17045,flouri,1
17046,meal..,1
17047,blunti,1
17048,53.60,1
17049,2-person,1
17050,waddl,1
17051,texas-s,1
17052,peanutti,1
17053,earbud-burst,1
17054,clappi,1
17055,driest,1
17056,shun,1
17057,cutabl,1
17058,sitdown,1
17059,telltal,1
17060,myyyyyy,1
17061,yummmi,1
17062,e.x.c.e.p.t.i.o.n.a.l,1
17063,almosi,1
17064,comw,1
17065,12inch,1
17066,8.65,1
17067,absent-mind,1
17068,well-pack,1
17069,bowl/ord,1
17070,cornbread-,1
17071,oysters-,1
17072,grits-,1
17073,dessert-,1
17074,o-dark-thirti,1
17075,8.30,1
17076,mid-season,1
17077,ornament,1
17078,tottali,1
17079,becaous,1
17080,difer,1
17081,sighn,1
17082,stll,1
17083,ceiling..but,1
17084,gf..,1
17085,lol..soooo,1
17086,goood..and,1
17087,kun-pao,1
17088,mee,1
17089,lil..sevic,1
17090,exelent..def,1
17091,colombian,1
17092,fatty-,1
17093,taste-,1
17094,mvps,1
17095,picasso,1
17096,soso,1
17097,serpentin,1
17098,850,1
17099,tangochina,1
17100,café/restaur,1
17101,unsual,1
17102,half-jok,1
17103,re-mak,1
17104,chinatango,1
17105,peterskis3,1
17106,12/16/11,1
17107,recentali,1
17108,cite,1
17109,tragedi,1
17110,breach,1
17111,1,400/mo,1
17112,upstand,1
17113,average-tast,1
17114,capicola,1
17115,capistrammi,1
17116,semi-authent,1
17117,9-15,1
17118,low..,1
17119,pulley,1
17120,anything..lik,1
17121,circul,1
17122,raton,1
17123,upstairs.their,1
17124,hiphop,1
17125,by-pass,1
17126,malasa,1
17127,hawker,1
17128,mystic,1
17129,erhm,1
17130,belmont,1
17131,shenzen,1
17132,preown,1
17133,sonata,1
17134,preassur,1
17135,jambore,1
17136,stander,1
17137,261,1
17138,12.00+,1
17139,dinesaf,1
17140,drafti,1
17141,tuxedo,1
17142,singtao,1
17143,misread,1
17144,marbled-just-enough,1
17145,lat/,1
17146,non-standard,1
17147,day/week,1
17148,half-melt,1
17149,flick,1
17150,runaway,1
17151,kleenex,1
17152,next/first,1
17153,*gross,1
17154,426,1
17155,303,1
17156,cleanliness*,1
17157,1982,1
17158,loft-lik,1
17159,crazili,1
17160,exploratori,1
17161,friendlyw,1
17162,abourt,1
17163,physiolgi,1
17164,chimminey,1
17165,skyy,1
17166,broadbent,1
17167,consisten,1
17168,kendrick,1
17169,26+,1
17170,doubletak,1
17171,wawa,1
17172,wildwood,1
17173,seitan,1
17174,ahmazzzzz,1
17175,.daaaaamn,1
17176,..mmmmmmmmm,1
17177,f**k,1
17178,thri,1
17179,suddl,1
17180,mureal,1
17181,truecar,1
17182,comiss,1
17183,mustang,1
17184,presal,1
17185,tint-,1
17186,price-,1
17187,cross-countri,1
17188,mutant,1
17189,rainforest,1
17190,ancient,1
17191,wallflow,1
17192,tribiani,1
17193,mantra,1
17194,platico,1
17195,3pcs,1
17196,emp,1
17197,over-abund,1
17198,pamplona,1
17199,patacon,1
17200,cratin,1
17201,perth,1
17202,rocoto,1
17203,60-75,1
17204,eatcrest,1
17205,tip-off,1
17206,fugu,1
17207,yes-,1
17208,1661.25,1
17209,21,000,1
17210,lesse,1
17211,buy-out,1
17212,bankster,1
17213,4500,1
17214,muski,1
17215,loot,1
17216,northyork,1
17217,teacup,1
17218,wordless,1
17219,6th,1
17220,.should,1
17221,.8:10pm,1
17222,..caus,1
17223,provalon,1
17224,extremley,1
17225,breezeway,1
17226,petticoat,1
17227,gerri,1
17228,service/2,1
17229,8:20am,1
17230,9:20,1
17231,10:30p,1
17232,10:45p,1
17233,5.,1
17234,6.,1
17235,7.,1
17236,*would*,1
17237,chelsea-,1
17238,tablesid,1
17239,dishwar,1
17240,saga,1
17241,unjust,1
17242,thouht,1
17243,unfortunatwli,1
17244,perpetu,1
17245,of-,1
17246,cress,1
17247,enthral,1
17248,sukha,1
17249,vegas.i,1
17250,toppings.th,1
17251,specul,1
17252,afflict,1
17253,incher,1
17254,..look,1
17255,anyway.it,1
17256,downstat,1
17257,goodd,1
17258,foood,1
17259,do-abl,1
17260,uni,1
17261,appreic,1
17262,courtne,1
17263,sugar-sweet,1
17264,pre-sales/sal,1
17265,misrepresent,1
17266,restaurant.they,1
17267,leeches.they,1
17268,world.they,1
17269,sizebl,1
17270,desolate-after-6pm,1
17271,woefulli,1
17272,blindfold,1
17273,sothern,1
17274,2/1/2013,1
17275,too-thick,1
17276,sludg,1
17277,uhhhh,1
17278,hipot,1
17279,shizzzz,1
17280,hopo,1
17281,8.45,1
17282,09,1
17283,8yr,1
17284,choir,1
17285,chaufau,1
17286,choro,1
17287,toy-toy,1
17288,flippitti,1
17289,asian/chines,1
17290,nee,1
17291,pv,1
17292,chandler/phoenix,1
17293,riend,1
17294,spectra,1
17295,prices/port,1
17296,lame-o,1
17297,meat/breast,1
17298,simpler,1
17299,quality/quant,1
17300,awhiel,1
17301,weekend/holiday,1
17302,crispylici,1
17303,12-13,1
17304,heighten,1
17305,cinnamon-i,1
17306,caeser,1
17307,**i,1
17308,april*,1
17309,-first,1
17310,-second,1
17311,*remodeling*,1
17312,9am-6pm,1
17313,twist..,1
17314,geeeez,1
17315,devest,1
17316,chaoi,1
17317,sweetspot,1
17318,..none,1
17319,dumpsters..,1
17320,1,400+,1
17321,680+,1
17322,filthiest,1
17323,mediev,1
17324,sure.tot,1
17325,imbecil,1
17326,childish,1
17327,blondi,1
17328,regina,1
17329,civil,1
17330,whatdya,1
17331,kaput,1
17332,compulsorili,1
